author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,street,house_number,underground
developer,Москва,8.0,8.0,4.0,107.4,40771572.0,2023.0,75.3,7.1,Фестивальная ,12.0,Беломорская
real_estate_agent,Москва,6.0,8.0,4.0,233.2,430000000.0,2009.0,28.3,20.0,переулок Хилков,1.0,Парк Культуры
real_estate_agent,Москва,13.0,18.0,4.0,150.0,47000000.0,2002.0,28.3,10.0,Мичуринский проспект,12.0,Раменки
developer,Москва,10.0,14.0,4.0,129.5,110470000.0,2023.0,38.7,49.5,проспект Генерала Дорохова,12.0,Ломоносовский проспект
developer,Москва,20.0,23.0,4.0,140.5,68582527.0,2022.0,28.3,10.0,Мытная ,12.0,Шаболовская
real_estate_agent,Москва,3.0,9.0,4.0,130.0,205000000.0,2021.0,28.3,10.0,Саввинская набережная,13.0,Киевская
real_estate_agent,Москва,19.0,50.0,4.0,213.8,119950000.0,-1.0,171.0,10.0,Чапаевский переулок,3.0,Аэропорт
real_estate_agent,Москва,3.0,28.0,4.0,125.0,74990000.0,-1.0,28.3,30.0,Мытная ,12.0,Октябрьская
real_estate_agent,Москва,4.0,4.0,4.0,240.5,338715839.0,-1.0,134.0,16.0,Минская ,12.0,Минская
real_estate_agent,Москва,3.0,17.0,4.0,131.85,78000000.0,-1.0,79.1,20.0,Мичуринский проспект,34.0,Раменки
developer,Москва,2.0,16.0,4.0,107.4,56328615.0,2021.0,28.3,10.0, Матросская Тишина,12.0,Сокольники
real_estate_agent,Москва,5.0,21.0,4.0,222.8,111400000.0,2008.0,176.0,25.0,Большой Тишинский переулок,12.0,Баррикадная
real_estate_agent,Москва,22.0,53.0,4.0,130.0,100000000.0,2012.0,28.3,40.0,Мосфильмовская ,8.0,Ломоносовский проспект
developer,Москва,14.0,20.0,4.0,137.1,99271437.0,2021.0,28.3,10.0,Рубцовско-Дворцовая ,4.0,Сокольники
real_estate_agent,Москва,40.0,53.0,4.0,165.0,135293060.0,2011.0,113.0,10.0,Мосфильмовская ,8.0,Ломоносовский проспект
real_estate_agent,Москва,5.0,19.0,4.0,92.0,53000000.0,-1.0,68.0,18.0,1-я Мясниковская ,2.0,Белокаменная
developer,Москва,2.0,17.0,4.0,116.4,26408832.0,2023.0,63.2,3.5, Лобановский Лес,13.0,Прокшино
developer,Москва,16.0,17.0,4.0,204.1,276144397.0,2022.0,87.6,58.5,Звенигородское шоссе,11.0,Улица 1905 года
real_estate_agent,Москва,4.0,6.0,4.0,231.1,462200000.0,-1.0,28.3,10.0,Курсовой переулок,12.0,Кропоткинская
real_estate_agent,Москва,4.0,24.0,4.0,122.9,55000000.0,2013.0,74.5,20.0, Твардовского,12.0,Строгино
representative_developer,Москва,5.0,28.0,4.0,93.0,54461436.0,2022.0,43.6,21.8,Винницкая ,12.0,Раменки
real_estate_agent,Москва,13.0,14.0,4.0,130.0,68999999.0,2009.0,28.3,10.0,Филевский бульвар,12.0,Фили
developer,Москва,4.0,34.0,4.0,100.0,48420000.0,2023.0,64.6,10.0, Архитектора Власова,12.0,Воронцовская
real_estate_agent,Москва,2.0,6.0,4.0,162.1,96500000.0,2005.0,28.3,20.0,Береговая ,12.0,Стрешнево
real_estate_agent,Москва,5.0,21.0,4.0,161.0,170000000.0,2023.0,61.1,20.0, Костикова,12.0,Улица 1905 года
real_estate_agent,Москва,4.0,8.0,4.0,160.0,135000000.0,2005.0,28.3,25.0,Малый Сухаревский переулок,7.0,Цветной бульвар
developer,Москва,20.0,20.0,4.0,162.8,129062915.0,2021.0,28.3,10.0,Рубцовско-Дворцовая ,4.0,Сокольники
real_estate_agent,Москва,4.0,21.0,4.0,136.0,170000000.0,-1.0,80.0,32.0, Костикова,12.0,Улица 1905 года
developer,Москва,6.0,6.0,4.0,111.8,,2023.0,71.0,10.0,проспект Андропова,12.0,Технопарк
real_estate_agent,Москва,7.0,7.0,4.0,212.3,245000000.0,2017.0,177.3,30.0,Поварская ,12.0,Арбатская
developer,Москва,21.0,29.0,4.0,123.3,42353550.0,2022.0,72.9,10.0, Ивана Франко,6.0,Кунцевская
real_estate_agent,Москва,2.0,5.0,4.0,179.2,185000000.0,-1.0,94.2,19.4, Усачева,12.0,Спортивная
developer,Москва,35.0,42.0,4.0,86.9,43615110.0,2023.0,43.5,10.0,Севастопольский проспект,12.0,Нагорная
real_estate_agent,Москва,8.0,9.0,4.0,149.37,231523500.0,2021.0,68.0,8.0,Мосфильмовская ,12.0,Ломоносовский проспект
real_estate_agent,Москва,3.0,13.0,4.0,93.0,79950000.0,-1.0,66.0,22.0,Ломоносовский проспект,36.0,Ломоносовский проспект
developer,Москва,13.0,13.0,4.0,167.5,120260000.0,2023.0,72.5,52.4,проспект Генерала Дорохова,12.0,Ломоносовский проспект
real_estate_agent,Москва,3.0,15.0,4.0,154.2,202939590.0,-1.0,28.3,10.0,Протопоповский переулок,10.0,Проспект Мира
real_estate_agent,Москва,8.0,14.0,4.0,160.0,75000000.0,-1.0,85.5,30.0, Авиаконструктора Микояна,12.0,ЦСКА
real_estate_agent,Москва,5.0,20.0,4.0,125.0,110000000.0,2021.0,28.3,20.0,Средний Тишинский переулок,12.0,Белорусская
developer,Москва,24.0,24.0,4.0,146.74,63098200.0,2021.0,100.7,10.0,Кастанаевская ,66.0,Кунцевская
real_estate_agent,Москва,7.0,19.0,4.0,137.0,97000000.0,-1.0,97.0,19.0,Ломоносовский проспект,12.0,Университет
real_estate_agent,Москва,5.0,12.0,4.0,157.3,120000000.0,2003.0,96.0,18.0,1-й Тверской-Ямской переулок,11.0,Маяковская
real_estate_agent,Москва,40.0,48.0,4.0,121.9,63000000.0,2021.0,79.0,35.0, Народного Ополчения,12.0,Народное Ополчение
real_estate_agent,Москва,2.0,19.0,4.0,149.7,97900000.0,-1.0,76.3,24.0,Ломоносовский проспект,12.0,Университет
real_estate_agent,Москва,14.0,16.0,4.0,127.0,76200000.0,-1.0,41.0,40.0,3-й Автозаводский проезд,3.0,Автозаводская
real_estate_agent,Москва,20.0,36.0,4.0,123.0,60500000.0,2023.0,91.0,20.0,Ленинградский проспект,12.0,Динамо
developer,Москва,42.0,43.0,4.0,118.2,120303960.0,2023.0,74.4,10.5,Шелепихинская набережная,12.0,Хорошёво
real_estate_agent,Москва,4.0,14.0,4.0,104.0,99000000.0,2013.0,28.3,10.5, Советской Армии,6.0,Достоевская
developer,Москва,14.0,26.0,4.0,123.9,59055960.0,2023.0,35.8,25.9, Крузенштерна,12.0,Москва-Товарная
real_estate_agent,Москва,8.0,22.0,4.0,220.0,74900000.0,2011.0,28.3,20.0,проспект Маршала Жукова,12.0,Бульвар Генерала Карбышева
real_estate_agent,Москва,25.0,25.0,4.0,146.0,101500000.0,-1.0,85.5,10.0, Янковского,12.0,Аминьевская
developer,Москва,75.0,85.0,4.0,232.5,224036952.0,2015.0,153.4,10.0,1-й Красногвардейский проезд,12.0,Москва-Сити
real_estate_agent,Москва,34.0,57.0,4.0,180.0,202939590.0,2007.0,28.3,15.0,Чапаевский переулок,3.0,Аэропорт
real_estate_agent,Москва,8.0,12.0,4.0,137.0,102000000.0,2021.0,28.3,10.0,проспект Генерала Дорохова,12.0,Минская
real_estate_agent,Москва,8.0,12.0,4.0,136.8,102000000.0,2022.0,28.3,10.0,проспект Генерала Дорохова,12.0,Минская
real_estate_agent,Москва,13.0,13.0,4.0,140.2,105000000.0,-1.0,88.3,13.4,Мичуринский проспект,3.0,Ломоносовский проспект
real_estate_agent,Москва,3.0,5.0,4.0,123.0,110000000.0,2017.0,28.3,15.0, Машкова,12.0,Красные ворота
real_estate_agent,Москва,7.0,8.0,4.0,199.8,110000000.0,2001.0,28.3,50.0,Сущевская ,31.0,Менделеевская
realtor,Москва,4.0,8.0,4.0,159.3,184000000.0,-1.0,28.3,10.0,Минская ,12.0,Минская
real_estate_agent,Москва,3.0,10.0,4.0,180.0,185000000.0,2019.0,28.3,2.0,Минская ,12.0,Минская
real_estate_agent,Москва,6.0,7.0,4.0,178.7,184900000.0,2019.0,28.3,10.0,Минская ,12.0,Минская
real_estate_agent,Москва,2.0,11.0,4.0,147.36,188900000.0,-1.0,56.5,24.6, Усачева,12.0,Спортивная
real_estate_agent,Москва,2.0,11.0,4.0,147.36,189000000.0,-1.0,56.5,24.6, Усачева,12.0,Спортивная
real_estate_agent,Москва,2.0,6.0,4.0,170.0,193275800.0,2001.0,28.3,18.0,Зубовский проезд,1.0,Парк Культуры
real_estate_agent,Москва,3.0,5.0,4.0,197.5,316000000.0,2016.0,104.2,25.0, Большая Якиманка,15.0,Полянка
real_estate_agent,Москва,4.0,8.0,4.0,180.0,335000000.0,-1.0,28.3,12.0,Большой Афанасьевский переулок,28.0,Арбатская
real_estate_agent,Москва,6.0,15.0,4.0,135.8,300000000.0,2022.0,74.0,27.0, Усачева,15.0,Спортивная
real_estate_agent,Москва,5.0,8.0,4.0,261.0,338232650.0,2004.0,28.3,12.0,Малый Козихинский переулок,7.0,Пушкинская
real_estate_agent,Москва,79.0,82.0,4.0,295.0,370000000.0,-1.0,28.3,20.0,1-й Красногвардейский проезд,12.0,Деловой центр
developer,Москва,21.0,30.0,4.0,98.34,34629917.0,2023.0,28.3,20.9, Петра Алексеева,14.0,Рабочий посёлок
developer,Москва,33.0,35.0,4.0,90.8,35587445.0,2023.0,60.0,8.3,Фестивальная ,12.0,Речной вокзал
real_estate_agent,Москва,17.0,18.0,4.0,122.4,35950000.0,2021.0,28.3,15.0, Княжнина,2.0,Лефортово
developer,Москва,11.0,12.0,4.0,137.9,36118496.0,2023.0,44.6,11.2,проспект Куприна,12.0,Бунинская аллея
real_estate_agent,Москва,2.0,23.0,4.0,127.7,36999999.0,2003.0,28.3,26.3, Островитянова,4.0,Тропарёво
developer,Москва,16.0,16.0,4.0,134.9,37412863.0,2023.0,65.5,8.8,проспект Куприна,12.0,Бунинская аллея
developer,Москва,16.0,33.0,4.0,83.6,42868340.0,2023.0,38.1,28.3,Причальный проезд,12.0,Шелепиха
realtor,Москва,6.0,13.0,4.0,145.1,44000000.0,2009.0,28.3,10.0,проспект Мира,167.0,Ростокино
developer,Москва,30.0,30.0,4.0,116.11,43862151.0,2023.0,28.3,8.7, Петра Алексеева,14.0,Рабочий посёлок
developer,Москва,13.0,13.0,4.0,131.6,44680800.0,2023.0,68.7,26.0, 1-я Ватутинская,12.0,Ватутинки
developer,Москва,29.0,30.0,4.0,129.76,44807988.0,2023.0,28.3,15.7, Петра Алексеева,14.0,Рабочий посёлок
realtor,Москва,12.0,31.0,4.0,89.0,50500000.0,2022.0,28.3,23.0, Лобачевского,12.0,Аминьевская
developer,Москва,19.0,34.0,4.0,102.1,50314880.0,2023.0,62.1,10.0, Архитектора Власова,12.0,Воронцовская
real_estate_agent,Москва,19.0,28.0,4.0,120.0,51000000.0,2008.0,28.3,16.0,проезд Березовой Рощи,12.0,ЦСКА
developer,Москва,8.0,16.0,4.0,102.0,50818134.0,2023.0,60.8,18.4, Архитектора Щусева,12.0,ЗИЛ
representative_developer,Москва,13.0,15.0,4.0,102.7,51276771.0,2022.0,52.0,19.4,Винницкая ,12.0,Раменки
developer,Москва,28.0,28.0,4.0,100.24,55452183.0,2023.0,45.9,10.0,Дубининская ,12.0,Павелецкая
developer,Москва,24.0,24.0,4.0,127.38,55500000.0,2021.0,88.8,10.0,Кастанаевская ,66.0,Кунцевская
representative_developer,Москва,15.0,28.0,4.0,100.6,55919409.0,2022.0,50.9,21.1,Винницкая ,12.0,Раменки
developer,Москва,3.0,16.0,4.0,107.4,55767987.0,2021.0,28.3,10.0, Матросская Тишина,12.0,Сокольники
developer,Москва,2.0,16.0,4.0,112.7,55406138.0,2021.0,28.3,10.0, Матросская Тишина,12.0,Сокольники
developer,Москва,6.0,16.0,4.0,101.4,56946240.0,2021.0,28.3,10.0, Матросская Тишина,12.0,Сокольники
developer,Москва,6.0,30.0,4.0,155.5,62730398.0,2020.0,28.3,10.0,Мытная ,12.0,Серпуховская
real_estate_agent,Москва,4.0,41.0,4.0,133.4,63500000.0,2024.0,28.3,10.0,Шелепихинская набережная,12.0,Шелепиха
developer,Москва,28.0,29.0,4.0,97.5,63848460.0,2023.0,63.0,8.7,Шелепихинская набережная,12.0,Народное Ополчение
homeowner,Москва,6.0,12.0,4.0,133.7,64000000.0,-1.0,28.3,21.0, Мишина,26.0,Петровский Парк
real_estate_agent,Москва,1.0,4.0,4.0,165.0,64900000.0,2004.0,28.3,20.0,Островной проезд,8.0,Молодёжная
homeowner,Москва,10.0,16.0,4.0,95.6,72400000.0,2021.0,28.3,25.1,проспект Генерала Дорохова,12.0,Минская
realtor,Москва,25.0,26.0,4.0,224.0,73000000.0,-1.0,28.3,21.9,Можайское шоссе,2.0,Кунцевская
developer,Москва,12.0,20.0,4.0,108.7,73373478.0,2021.0,28.3,10.0,Рубцовско-Дворцовая ,4.0,Сокольники
developer,Москва,19.0,20.0,4.0,106.7,73943100.0,2021.0,28.3,10.0,Рубцовско-Дворцовая ,4.0,Сокольники
developer,Москва,6.0,6.0,4.0,111.7,,2023.0,69.5,10.0,проспект Андропова,12.0,Технопарк
real_estate_agent,Москва,5.0,18.0,4.0,143.0,91000000.0,2024.0,28.3,40.0, Паршина,10.0,Панфиловская
developer,Москва,7.0,20.0,4.0,137.0,91105000.0,2021.0,28.3,10.0,Рубцовско-Дворцовая ,4.0,Сокольники
developer,Москва,34.0,34.0,4.0,142.6,90693600.0,2022.0,107.0,10.0, Годовикова,12.0,Алексеевская
real_estate_agent,Москва,7.0,22.0,4.0,140.0,92000000.0,2007.0,70.0,15.0,Шмитовский проезд,12.0,Москва-Сити
developer,Москва,15.0,16.0,4.0,160.1,93370320.0,2021.0,28.3,10.0, Матросская Тишина,12.0,Сокольники
real_estate_agent,Москва,24.0,25.0,4.0,224.3,125000000.0,2007.0,28.3,10.0, Бажова,8.0,Ростокино
developer,Москва,15.0,16.0,4.0,192.8,126669600.0,2021.0,28.3,10.0, Матросская Тишина,12.0,Сокольники
developer,Москва,6.0,6.0,4.0,144.2,,2023.0,88.9,10.0,проспект Андропова,12.0,Технопарк
real_estate_agent,Москва,13.0,17.0,4.0,153.9,130000000.0,2006.0,28.3,10.0, Пырьева,2.0,Поклонная
real_estate_agent,Москва,2.0,6.0,4.0,171.6,251258540.0,2002.0,28.3,10.0, Большая Полянка,12.0,Добрынинская
developer,Москва,6.0,9.0,4.0,221.7,251566093.0,2021.0,171.1,11.9,Серебрянический переулок,8.0,Китай-город
realtor,Москва,2.0,4.0,4.0,160.0,254400000.0,-1.0,28.3,25.0,Софийская набережная,18.0,Боровицкая
developer,Москва,6.0,9.0,4.0,274.4,273903884.0,2021.0,206.8,9.1,Серебрянический переулок,8.0,Китай-город
realtor,Москва,5.0,11.0,4.0,192.0,280000000.0,2009.0,105.5,20.0,Казарменный переулок,3.0,Курская
real_estate_agent,Москва,8.0,8.0,4.0,179.0,285000000.0,2011.0,28.3,30.0,Большая Татарская ,12.0,Новокузнецкая
real_estate_agent,Москва,10.0,12.0,4.0,98.0,21500000.0,2004.0,66.0,11.0, Рудневка,18.0,Лухмановская
real_estate_agent,Москва,15.0,25.0,4.0,99.0,21500000.0,2015.0,55.0,11.0, Бианки,12.0,Рассказовка
realtor,Москва,4.0,14.0,4.0,84.2,23950000.0,1994.0,53.9,8.4,Кантемировская ,12.0,Кантемировская
unknown,Москва,33.0,33.0,4.0,85.3,27990000.0,2023.0,42.5,27.6,Открытое шоссе,12.0,Бульвар Рокоссовского
realtor,Москва,12.0,17.0,4.0,103.1,30000000.0,-1.0,28.3,10.0, 8-я Соколиной Горы,12.0,Соколиная гора
